Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
723643,2016-12-11,Florida,Orlando (Pine Hills),4305 N Pine Hills Rd,1,4,0,0,0
723649,2016-12-11,New York,Brooklyn,192 Knickerbocker Ave,0,4,0,0,0
724667,2016-12-12,California,Sacramento,4800 block of Myrtle Avenue,1,3,0,0,3
727544,2016-12-16,Illinois,Chicago,4300 block of South Rockwell,2,2,0,0,0
727555,2016-12-16,Illinois,Chicago,13th and South Kedzie,0,4,0,0,0
727759,2016-12-17,Illinois,Chicago (Roseland),100 block of W 105th St,5,0,0,0,1
728286,2016-12-17,North Carolina,Charlotte,4115 N. Tryon Street,0,4,0,0,2
732574,2016-12-23,Illinois,Chicago,4900 block of W Hubbard,0,4,0,0,0
732263,2016-12-23,Alabama,Birmingham,3813 Richard Arrington Boulevard North,1,3,0,0,1
733176,2016-12-24,North Carolina,Wilson,2241 Banks Lane East,4,0,0,0,0
732927,2016-12-24,North Carolina,Madison,490 K Ford Rd,0,7,0,0,0
735947,2016-12-25,Alabama,Ozark,858 US-231,0,4,0,0,1
734157,2016-12-25,Illinois,Chicago,8600 block of S Maryland Ave,3,4,0,0,0
733599,2016-12-25,New York,Mount Vernon,4 North 3rd Avenue,1,5,0,0,1
736690,2016-12-28,Georgia,Columbus,2914 10th Street,1,4,0,0,0
738041,2016-12-30,Ohio,Mansfield,3230 Possum Run Rd,0,5,0,0,0
738576,2016-12-30,Connecticut,Wallingford,95 S Turnpike Rd,2,3,0,0,2
738749,2016-12-31,Texas,Houston,3704 Fannin Street,1,3,0,0,0
740447,2016-12-31,Georgia,Lenox (El Dorado),27 Briarwood Ct,2,2,0,0,0
739766,2017-01-01,Florida,Miami,8000 block of NW 14th Ave,0,7,0,0,0
739451,2017-01-01,Texas,Dallas,9220 Skillman Street,1,3,0,0,0
743282,2017-01-01,Mississippi,Winstonville,114 North Greyer Street,0,5,0,0,0
742001,2017-01-03,Texas,Allen,500 block of Hawthorne Drive,0,4,0,0,1
742542,2017-01-04,California,Fontana,14520 Village Dr,3,1,0,0,1
743995,2017-01-06,Florida,Fort Lauderdale,100 Terminal Dr,5,6,0,0,1
744799,2017-01-06,California,Pasadena,100 block of W Claremont St,2,2,0,0,5
745236,2017-01-07,Michigan,Flint,2500 block of Churchill Ave,1,3,0,0,1
748152,2017-01-11,New Jersey,Newark,Hawkins Street and Christie Street,1,3,0,0,1
748348,2017-01-11,Illinois,Chicago,4200 block of S Talman,1,3,0,0,0
749769,2017-01-12,California,Salinas,500 block of Sunrise St,2,2,0,0,2
749361,2017-01-12,Missouri,Kansas City,8607 E 61st Terrace,3,2,0,0,0
751367,2017-01-15,Mississippi,Magnolia,6000 block of Church Road,1,4,0,0,1
752249,2017-01-15,Colorado,Capulin,County Road Y,3,1,0,0,1
752222,2017-01-16,Florida,Miami,6011 NW 32nd Ave,0,8,0,0,4
752756,2017-01-16,Texas,Houston,8535 Martin Luther King Boulevard,0,4,0,0,0
756015,2017-01-20,California,Fresno,4700 block of E Montecito Ave,0,4,0,0,0
757955,2017-01-20,Mississippi,Como,Smart Road,1,4,0,0,0
756801,2017-01-21,Georgia,Jonesboro,6510 Tara Blvd,0,6,0,0,0
756504,2017-01-21,Tennessee,Memphis,500 block of Delta Road,2,2,0,0,0
756526,2017-01-21,Florida,Boynton Beach,500 NE 2nd St,0,5,0,0,0
757032,2017-01-22,Illinois,Chicago (Englewood),1800 block of W 63rd,0,4,0,0,0
757158,2017-01-22,Texas,Manvel,200 block of Oak Shore Dr,2,2,1,0,0
757001,2017-01-22,Georgia,Atlanta,2841 Greenbriar Pkwy SW,3,1,0,0,0
760259,2017-01-25,Illinois,Chicago,500 block of E 75th St,0,6,0,0,0
760482,2017-01-26,Georgia,Albany,1510 Maryland Drive,2,3,0,0,1
761973,2017-01-27,Tennessee,Brownsville,221 Morgan St,0,10,0,0,1
1025158,2017-01-27,Washington,Bremerton,Tenino Dr W,4,0,0,0,3
763313,2017-01-29,Louisiana,Shreveport,6363 Hearne Ave,1,3,0,1,1
764020,2017-01-30,Minnesota,Minneapolis (Crystal),5410 Lakeland Ave N,0,4,0,0,3
765153,2017-01-31,District of Columbia,Washington,2900 block of Martin Luther King Jr Ave SE,0,4,0,0,0
765559,2017-01-31,Tennessee,Memphis,1576 S White Station Rd,0,4,0,0,1
768243,2017-02-06,Mississippi,Yazoo City,11th Street,4,0,0,0,1
769859,2017-02-07,Arkansas,Little Rock,25 Par Drive,1,3,0,1,2
769511,2017-02-07,South Carolina,Columbia,5500 block of Fairfield Road,0,4,0,0,0
769889,2017-02-08,Ohio,Cleveland,16379 Euclid Ave,1,4,0,0,1
772067,2017-02-10,Louisiana,New Orleans,2nd St and Dryades St,1,5,0,0,0
772989,2017-02-11,Tennessee,Savannah,Clifton Road and Midway Drive,0,4,0,0,0
772753,2017-02-11,Illinois,Chicago,100 block of N Mayfield,1,3,0,0,0
773908,2017-02-12,Florida,Greenville,Church Ave and Obadiah St,0,5,0,0,0
773162,2017-02-12,New York,Newburgh,253 South William Street,1,3,0,0,0
773002,2017-02-12,Missouri,Caruthersville,908 Truman Blvd,1,5,0,1,1
775531,2017-02-15,Illinois,Chicago,3949 South Albany Avenue,3,1,0,1,1
775903,2017-02-15,California,Salinas,30 Soledad Street,0,4,0,0,1
777410,2017-02-18,Indiana,South Bend,1000 block of Yukon St,1,3,0,0,0
777876,2017-02-18,Pennsylvania,Philadelphia,50 block of N Conestoga St,0,4,0,0,0
778182,2017-02-19,Virginia,Norfolk,Church Street and East Virginia Beach Blvd,1,3,0,0,0
778941,2017-02-20,Ohio,Cleveland,1082 East 105th Street,0,5,0,0,0
780036,2017-02-21,Ohio,Cleveland,16700 Lorain Ave,0,4,0,0,2
779582,2017-02-21,Mississippi,Toomsuba,Butts Road,4,0,0,0,1
780792,2017-02-22,New York,Rochester,191 Genesee St,0,4,0,0,0
783102,2017-02-25,Ohio,Warren,1564 Niles Cortland Rd SE,2,3,0,0,1
783090,2017-02-25,Florida,Jacksonville,3604 Moncrief Rd,1,4,0,0,0
783623,2017-02-26,Indiana,Gary,1700 Grant St,1,4,0,0,1
783963,2017-02-27,Virginia,Newport News,11810 Fountain Way,0,4,0,0,0
785262,2017-02-28,Ohio,Cincinnati,1700 of Casey Dr,0,6,0,0,0
787435,2017-03-03,California,Riverside,8300 block of Trey Ave,0,5,0,0,0
786876,2017-03-03,Pennsylvania,Philadelphia,7165 Germantown Ave,0,4,0,0,0
787875,2017-03-04,Kansas,Topeka,SE Bellview Ave and SE 23rd St,1,4,0,0,1
787801,2017-03-04,California,Sacramento,2500 block of 33rd St,0,4,0,0,0
789424,2017-03-05,Georgia,Columbus,600 block of 32nd Street,0,4,0,0,0
789798,2017-03-07,Illinois,Chicago,W 76th St and S May St,0,4,0,0,0
791274,2017-03-10,Louisiana,New Orleans (Gentilly),4200 block of Touro St,3,1,0,0,0
791298,2017-03-10,Illinois,Chicago,123 E 51st St,2,2,0,0,0
794468,2017-03-15,Louisiana,Metairie,2508 Pasadena Ave,3,1,0,0,1
797125,2017-03-18,Michigan,Detroit,16000 block of Rutherford,3,1,0,1,1
797553,2017-03-19,Kentucky,Louisville,1512 Portland Avenue,1,5,0,0,0
800363,2017-03-22,Wisconsin,Rothschild,1133 E Grand Ave,4,0,1,0,0
802240,2017-03-24,Missouri,Saint Louis,5100 block of Palm St,1,6,0,0,0
802425,2017-03-24,California,Fresno,300 block of South Villa Avenue,1,4,0,0,1
802837,2017-03-25,Ohio,Cleveland,E 79th St and Woodland Ave,2,2,0,0,3
803460,2017-03-25,Michigan,Detroit,8443 Grand River Ave,1,3,0,0,1
802926,2017-03-25,Tennessee,Knoxville,Minnesota Ave,1,4,0,0,0
803054,2017-03-26,Ohio,Cincinnati,4601 Kellogg Ave,1,15,1,0,1
803822,2017-03-26,Texas,Houston,5619 Aldine Bender Rd,2,4,0,0,1
803689,2017-03-26,Ohio,Cleveland,E 75th St,2,2,0,0,0
804115,2017-03-27,Florida,Sanford,209 Hays Dr,2,4,0,0,1
807618,2017-03-30,Illinois,Chicago,2704 E 75th St,4,0,0,0,0
809048,2017-04-01,Florida,Tampa,219 S Howard Ave,1,4,0,0,1
809815,2017-04-01,California,Pittsburg,100 block of Madoline Street,0,5,0,0,1
809499,2017-04-01,Oklahoma,Oklahoma City,1212 N Woodward Ave,2,3,0,0,1
809683,2017-04-02,Iowa,Des Moines,2500 Martin Luther King Jr. Parkway,0,5,0,0,0
809978,2017-04-02,Illinois,Chicago,3500 block of W Van Buren St,2,4,0,0,0
811089,2017-04-03,Texas,Lubbock,5401 Ave Q,0,7,0,0,1
810756,2017-04-03,Pennsylvania,Philadelphia,1100 block of W Stiles St,3,1,0,0,0
813028,2017-04-06,Louisiana,Lake Charles,2000 block of Tulip St,1,3,0,0,4
813821,2017-04-07,Texas,Houston,3829 Mount Pleasant St,4,0,1,0,0
814094,2017-04-07,Illinois,Chicago,5600 block of W Lake St,1,5,0,0,0
813943,2017-04-07,Minnesota,Saint Paul,1600 block of English St,3,1,1,0,1
813877,2017-04-07,North Carolina,Hickory,1423 29th Ave Dr NE,3,1,0,0,2
815246,2017-04-09,Indiana,Fort Wayne,9439 Lima Rd,1,3,0,0,1
815227,2017-04-09,Texas,San Antonio,4000 block of Moss Spring Dr,1,3,0,0,0
818932,2017-04-13,Georgia,Atlanta,30 Anderson Ave SW,1,3,0,0,1
821651,2017-04-15,Illinois,Harvey,14600 block of Myrtle Avenue,0,4,0,0,0
821640,2017-04-15,Illinois,Rock Falls,311 W  2nd St,0,4,0,0,1
821055,2017-04-15,Pennsylvania,Philadelphia,5900 block of Hammond St,0,4,0,0,0
822750,2017-04-15,California,Banning,900 block of N Allen St,0,4,0,0,0
821400,2017-04-15,Alabama,Birmingham,1480 Center Point Pkwy,0,6,0,0,1
820565,2017-04-15,Indiana,Indianapolis,300 block of S Meridian St,0,4,0,0,1
821371,2017-04-16,Ohio,Columbus,1710 Cleveland Av,0,9,0,0,0
821723,2017-04-16,North Carolina,Elizabeth City,611 S Martin St,0,4,0,0,0
821667,2017-04-16,California,Vallejo,110 Calhoun Street,0,4,0,0,0
825111,2017-04-20,Kentucky,Louisville,700 block of East Jacob Street,0,4,0,0,0
825694,2017-04-21,Florida,Palm Bay,2500 block of Vernon Dr,2,2,0,0,1
829073,2017-04-26,Florida,Miami,SW 264th St and 139th Ave,0,4,0,0,2
830984,2017-04-27,New Jersey,Newark,1100 block of S Orange Ave,1,3,0,0,0
831201,2017-04-28,Pennsylvania,Chester,5 E 21st St,0,4,0,0,0
835459,2017-04-29,California,Los Angeles (Boyle Heights),Murchison St and Lancaster Ave,1,3,0,0,0
831800,2017-04-29,California,Whittier,10000 block of Carmentia Rd,1,3,0,2,2
832290,2017-04-29,California,Sacramento,3800 block of 26th Avenue,0,5,0,0,0
834788,2017-04-29,California,Compton,2000 Block of N Nestor Ave,0,4,0,0,0
832063,2017-04-29,Virginia,Virginia Beach,200 block of 18th St,0,4,0,0,0
831667,2017-04-29,Maryland,Germantown,12839 Kitchen House Way,1,3,0,0,2
832309,2017-04-30,South Carolina,Loris,268 N Sea Green Rd,1,5,0,0,2
833128,2017-04-30,Florida,Jacksonville,1200 Ken Knight Dr N,0,5,0,0,0
832528,2017-04-30,Kansas,Topeka,4104 SW 28th,3,1,1,0,0
832679,2017-04-30,California,San Diego,9080 Judicial Dr,1,6,1,0,0
833152,2017-05-01,Texas,Dallas,3200 block of Reynolds Ave,1,3,1,0,0
834832,2017-05-02,Florida,Jacksonville,1566 West 24th Street,1,3,0,0,0
835961,2017-05-04,Michigan,Flint,600 block of Copeman Boulevard,1,3,0,0,1
838272,2017-05-07,Illinois,Chicago,2600 block of 46th Pl,2,8,0,0,0
839846,2017-05-09,Kansas,Kansas City,1900 block of S. Boeke,3,1,0,0,1
840339,2017-05-10,New Jersey,Trenton,300 block of Centre St,1,3,0,0,1
843590,2017-05-14,Texas,Fort Worth,8600 block of Calmont Ave,0,4,0,0,0
843172,2017-05-14,Florida,Avon Park,Hal McRae Blvd and Delaney Ave,0,5,0,0,0
843045,2017-05-14,Illinois,Dolton,14112 Chicago Road,0,4,0,1,0
843078,2017-05-14,Arkansas,Jonesboro,311 S Main St,1,6,0,0,2
845364,2017-05-16,South Carolina,Ruffin,21785 Lowcountry Hwy,3,1,0,0,1
848292,2017-05-20,Pennsylvania,Philadelphia,2100 block of W Huntingdon St,0,10,0,0,2
849215,2017-05-21,Arizona,Mesa,441 N Val Vista Dr,0,4,0,0,0
848680,2017-05-21,Iowa,Des Moines,4300 Beaver Dr,1,3,0,0,0
852676,2017-05-26,Florida,Miami,2730 NW 167th St,0,4,0,0,0
853756,2017-05-27,Mississippi,Bogue Chitto,2871 Lee Dr,8,0,0,1,1
853032,2017-05-27,New York,New York (Manhattan),318 W 14th St,0,4,0,0,1
853119,2017-05-27,District of Columbia,Washington,100 block of Q St NW,1,7,0,0,0
853920,2017-05-28,Mississippi,Moss Point,6103 Hwy. 63,0,5,0,0,1
853796,2017-05-28,New Jersey,Paterson,86 Main Street,1,5,0,0,0
853901,2017-05-28,Alabama,Phenix City,100 block of 6th Street South,0,12,0,0,0
855113,2017-05-29,Kentucky,Louisville,231 Witherspoon St,1,3,0,0,0
855764,2017-05-30,Ohio,Middletown,1200 Elliott Dr,1,3,0,0,1
857443,2017-06-01,Missouri,Saint Louis,Beacon Ave and Lillian Ave,3,1,0,0,1
858877,2017-06-02,California,Los Angeles,89th St and Broadway,1,3,0,0,0
858719,2017-06-03,Louisiana,New Orleans,3717 Tulane Ave,3,2,0,0,0
858810,2017-06-03,Missouri,Saint Louis,1600 Block of Union Blvd,2,2,0,0,1
859875,2017-06-05,Florida,Orlando,2427 Forsyth Rd,5,0,1,0,0
861307,2017-06-06,Utah,Sandy,2232 Alta Canyon Drive,2,2,1,0,0
863075,2017-06-08,Louisiana,New Orleans,3650 Franklin Ave,0,6,0,0,0
864370,2017-06-09,Texas,Fort Worth,East Davis Avenue and New York Avenue,2,5,0,0,0
865186,2017-06-10,Tennessee,Memphis,571 East Street,0,4,0,0,0
865371,2017-06-11,Texas,Houston,505 Cypress Station Dr,0,4,0,0,0
864852,2017-06-11,Tennessee,Chattanooga,4272 Bonny Oaks Drive,0,4,0,0,0
864743,2017-06-11,Illinois,Chicago,3300 block of W Douglas Blvd,0,9,0,0,0
869474,2017-06-13,Missouri,Saint Louis (University City),Ferguson Ave and Plymouth Ave,0,4,0,0,0
866448,2017-06-13,Maryland,Baltimore,1200 block of Bonaparte Avenue,2,2,0,0,0
866412,2017-06-13,Maryland,Baltimore,3300 block of Ayrdale Avenue,0,4,0,0,0
866933,2017-06-14,California,San Francisco,720 San Bruno,3,2,1,0,0
868147,2017-06-14,Ohio,Canton,14th St NE and Gibbs Ave NE,0,4,0,0,0
866739,2017-06-14,Virginia,Alexandria,420 E Monroe Ave,0,5,1,0,0
868363,2017-06-15,New Mexico,La Madera,491 NM-111,5,0,0,0,1
868042,2017-06-15,Virginia,Richmond,4053 Old Brook Road,1,3,0,0,1
869838,2017-06-17,Illinois,Chicago,50 block of N Latrobe Ave,0,4,0,0,0
869357,2017-06-17,Ohio,Columbus,6252 Busch Blvd,1,4,0,0,0
869968,2017-06-18,South Carolina,Myrtle Beach,311 N Ocean Blvd,0,6,0,1,1
869877,2017-06-18,Illinois,Chicago,3300 block of W Crystal St,0,4,0,0,0
870222,2017-06-18,District of Columbia,Washington,3100 block of Buena Vista Terrace SE,0,4,0,0,0
870095,2017-06-18,Missouri,Saint Louis,1900 block of N 14th St,2,2,1,0,0
873847,2017-06-22,Georgia,Atlanta,1100 block of Osborne Street,1,6,0,0,0
876076,2017-06-24,New Jersey,Willingboro,Pastoral Lane,0,4,0,0,0
875322,2017-06-24,New York,New York (Manhattan),114th St and Manhattan Ave,0,5,0,0,0
874613,2017-06-24,Florida,Fort Lauderdale,2335 NW 16th Ct,1,4,0,0,0
875886,2017-06-25,Missouri,Saint Louis,5000 block of Thekla Ave,1,3,0,0,0
876010,2017-06-25,District of Columbia,Washington,5900 block of Southern Ave SE,0,4,0,0,0
877295,2017-06-27,Illinois,Chicago,200 block of S Lotus,0,5,0,0,0
879412,2017-06-30,New York,Bronx,1650 Grand Concourse,1,6,1,0,0
880813,2017-07-01,California,Oakland,3200 Humboldt Ave,0,4,0,0,0
880808,2017-07-01,New Jersey,Newark,Lincoln Park and Pennsylvania Avenue,2,2,0,0,0
883656,2017-07-01,Illinois,Momence,2727 S 13000 Rd E,0,4,0,0,0
879953,2017-07-01,Arkansas,Little Rock,220 W 6th St,0,25,0,0,3
880738,2017-07-02,South Carolina,Greenwood,SC 72 Bypass,0,4,0,0,1
881700,2017-07-02,New Jersey,Jersey City,Wilkinson Avenue,0,4,0,0,0
881921,2017-07-03,Michigan,Pontiac,50 block of Thorpe St,1,3,0,0,1
882422,2017-07-03,Alabama,Prattville,112 US 82,3,1,0,0,2
883489,2017-07-04,North Carolina,Raleigh,105 E South St,1,3,0,0,2
882321,2017-07-04,Virginia,Hampton,500 block of Patterson Ave,1,4,0,0,0
882665,2017-07-04,Florida,Orlando (Pine Castle),501 W Lancaster Rd,0,4,0,0,0
883052,2017-07-05,Georgia,Savannah,Jefferson Street and West St. Julian Street,0,4,0,0,1
883282,2017-07-05,Illinois,Chicago (Roseland),11000 block of S Eberhart,2,2,0,0,0
883058,2017-07-05,Maine,Madison,300 block of Russell Rd,3,1,1,0,0
884764,2017-07-06,Mississippi,Meridian,Eighth Ave,0,4,0,0,3
886220,2017-07-08,Ohio,Cincinnati,9917 Capstan Dr,1,8,0,0,4
886002,2017-07-08,Illinois,Alton,700 block of Oakwood Ave,0,4,0,0,1
886564,2017-07-09,Virginia,Lawrenceville,500 block of Sturgeon Rd,0,7,0,0,0
891092,2017-07-15,Illinois,Chicago,12200 block of S Throop St,0,4,0,0,0
891291,2017-07-15,Pennsylvania,Philadelphia,2100 block of  Fitzwater St,1,3,0,0,0
893752,2017-07-18,Arizona,El Mirage,NW Grand Ave and W Thunderbird Rd,0,4,0,0,0
893712,2017-07-18,New Jersey,Trenton,Hewitt St and Division St,1,3,0,0,0
893726,2017-07-18,Wisconsin,Milwaukee,3000 block of N 39th St,0,4,0,0,0
894504,2017-07-19,California,Los Angeles,Imperial Hwy and Broadway,1,3,0,0,0
893690,2017-07-19,Virginia,Richmond,2300 block of Bethel St,0,5,0,0,0
896149,2017-07-22,Ohio,Cincinnati,130 E Clifton Ave,0,5,0,0,1
896889,2017-07-23,Louisiana,Baton Rouge,10360 Ave H,0,4,0,0,4
896444,2017-07-23,Illinois,Chicago,1500 block of East 82nd St,1,3,0,0,0
898448,2017-07-25,Florida,Jacksonville,1040 Golfair Boulevard,1,3,0,0,2
898631,2017-07-26,North Carolina,High Point,2111 E. Green Drive,1,6,0,0,0
900387,2017-07-27,Illinois,Chicago,2000 block of E 71st St,1,4,0,0,0
900963,2017-07-28,Delaware,Wilmington,400 block of N Washington St,0,4,0,0,0
901000,2017-07-29,North Carolina,Salisbury,115 W Fisher St,2,3,0,0,2
901083,2017-07-29,New York,Buffalo,200 block of Carl St,1,4,0,0,0
901549,2017-07-30,Virginia,Norfolk,1500 block of Azalea Garden Rd,1,5,0,0,1
902187,2017-07-30,Texas,El Paso,1810 George Dieter Dr,1,3,0,0,1
903090,2017-07-31,Illinois,Decatur,Jasper St and Main St,0,4,0,0,0
903853,2017-08-01,Illinois,Chicago,800 block of N Monticello Ave,0,4,0,0,0
904106,2017-08-01,Washington,Toppenish,8000 Block of Lateral C Rd,0,6,0,0,1
904026,2017-08-01,California,Fresno,Mariposa St and A St,0,7,0,0,0
904329,2017-08-02,Maryland,Baltimore,900 block of N Broadway,0,4,0,0,0
906126,2017-08-03,District of Columbia,Washington,3426 18th St NE,1,3,0,0,0
906509,2017-08-04,Montana,Lodge Grass,200 block of North Helen Street,3,2,0,0,0
906568,2017-08-05,Florida,Tallahassee,1939 W Tennessee St,1,3,0,0,0
907611,2017-08-05,South Carolina,Allendale,300 block of Ellis St,1,3,0,0,0
907247,2017-08-05,New Jersey,Lakewood,900 block of Brook Road,0,4,0,0,0
907857,2017-08-06,California,Oakland,1000 block of 106th Avenue,0,7,0,0,0
907546,2017-08-06,New York,Bronx,Unionport Rd,0,4,0,0,0
907555,2017-08-06,New York,Bronx,Wickham Ave,0,6,0,0,1
909423,2017-08-08,Illinois,Chicago,50 block of E 37th St,1,6,0,0,1
912093,2017-08-12,Missouri,Saint Louis,12310 Bellefontaine Rd,1,3,0,0,1
912805,2017-08-13,Pennsylvania,Philadelphia,39th St and Melon St,0,5,0,0,0
912322,2017-08-13,California,Sacramento,4000 Block of Martin Luther King Jr Blvd,0,4,0,0,0
912375,2017-08-13,Virginia,Suffolk,8700 block of Quay Rd,0,4,0,0,0
913924,2017-08-14,California,North Hollywood,Morrison St and Klump Ave,2,2,0,0,0
914819,2017-08-16,New York,Wyandanch,Merritt Ave and 15th St,0,4,0,0,0
916551,2017-08-19,Ohio,Cleveland,11143 Superior Ave,1,4,0,0,3
916848,2017-08-20,Illinois,Chicago,11901 S Loomis St,2,5,0,0,0
916808,2017-08-20,New York,Brooklyn,100th St and Ave M,0,4,0,0,0
917820,2017-08-21,North Carolina,Whitakers,980 Fishing Creek Rd,4,0,0,0,1
917793,2017-08-21,New Jersey,Newark,Fabyan Place,0,4,0,0,0
917713,2017-08-21,Maryland,Baltimore,Cottage Avenue and Park Heights Avenue,1,3,0,0,1
917838,2017-08-21,Tennessee,Memphis,262 Decatur St,0,4,0,0,0
918061,2017-08-21,New Jersey,Newark,700 block of S 19th St,1,3,0,0,0
918204,2017-08-22,Illinois,Chicago,300 block of N Central Ave,0,4,0,0,0
920513,2017-08-24,Missouri,Saint Louis,10400 block of Balmoral Dr,4,0,0,0,1
921289,2017-08-25,Florida,Gainesville,1600 NE 8th Ave,0,4,0,0,1
921733,2017-08-27,California,Sacramento,7760 24th St,1,4,0,0,3
921653,2017-08-27,Indiana,Evansville,1127 Chestnut St,1,3,0,0,1
922184,2017-08-28,New Mexico,Clovis,701 N Main St,2,4,0,0,1
925809,2017-09-02,Kentucky,Louisville,8008 Watterson Trl,0,4,0,0,2
925436,2017-09-02,Illinois,Chicago,8300 block of S Hermitage,1,3,0,0,0
926766,2017-09-03,California,Inglewood,10100 block of S Firmona Ave,2,3,0,0,1
927277,2017-09-04,Illinois,Bellwood,1000 block of Bellwood Ave,0,4,0,0,0
928380,2017-09-06,Illinois,Chicago,2700 block of Madison,0,4,0,0,0
931139,2017-09-09,Alabama,Selma,Kings Bend Road,0,4,0,0,0
930266,2017-09-10,Louisiana,New Orleans,2101 N Claiborne Ave,1,3,0,0,1
930569,2017-09-10,Texas,Plano,1712 West Spring Creek Parkway,8,1,1,0,0
932526,2017-09-13,Tennessee,Memphis,1000 block of Morehead St,1,5,0,0,0
932181,2017-09-13,Washington,Rockford,14626 S Jackson Rd,1,3,0,0,1
932619,2017-09-13,Pennsylvania,Philadelphia,3100 block of N 2nd St,0,4,0,0,0
932906,2017-09-13,Pennsylvania,York,400 block of S Duke St,0,4,0,0,0
933957,2017-09-15,Illinois,Chicago,4700 block of S Fairfield Ave,4,0,0,0,0
934036,2017-09-16,South Carolina,Columbia,920 Lady Street,0,7,0,1,4
935928,2017-09-17,Virginia,Petersburg,300 Mistletoe St,1,4,0,0,3
936028,2017-09-17,Michigan,Detroit,5000 block of Stanton Street,1,3,0,0,0
939482,2017-09-20,Indiana,Gary,4300 block of 23rd Ct,0,5,0,0,0
940068,2017-09-23,Illinois,Danville,Seminary St and Jackson St,0,5,0,0,0
940142,2017-09-23,Connecticut,Hartford,1164 Albany Ave,2,2,0,0,1
939834,2017-09-23,California,Bakersfield,818 Real Rd,1,4,0,0,3
941144,2017-09-24,Maryland,Baltimore,500 block of E. Patapsco Avenue,0,4,0,0,0
940554,2017-09-24,Tennessee,Antioch,3890 Pin Hook Rd,1,7,0,1,1
940644,2017-09-24,New York,Syracuse,1226 E Fayette St,0,4,0,0,0
1974755,2017-09-24,Pennsylvania,Philadelphia,3400 block of H St,0,4,0,0,0
941257,2017-09-24,New Jersey,Mays Landing,6000 block of Hoover Dr,1,3,0,0,1
942830,2017-09-26,Maryland,Baltimore,3200 block of Lyndale Ave,2,2,0,0,0
942522,2017-09-26,Tennessee,Memphis,2531 Chelsea Ave,0,4,0,0,1
942628,2017-09-26,Pennsylvania,Philadelphia,100 block of Pastorius St,1,3,0,0,1
944448,2017-09-28,Louisiana,New Orleans,2001 N Rocheblave St,1,3,0,0,0
946138,2017-09-30,Tennessee,Memphis,800 block of Kerr Avenue,1,3,0,0,0
945990,2017-10-01,Kansas,Lawrence,1000 block of Massachusetts St,3,2,0,0,3
946496,2017-10-01,Nevada,Las Vegas,3950 Las Vegas Blvd S,60,439,1,0,0
952220,2017-10-03,Florida,Miami,2051 NW 65th St,0,4,0,0,0
952720,2017-10-05,Arizona,Casa Grande,400 block of W 13th Street,4,0,0,0,2
953156,2017-10-06,Illinois,Chicago,8000 block of S Marshfield,0,5,0,0,0
954428,2017-10-07,Arizona,Phoenix,87th Ave and Thomas Rd,0,4,0,0,0
955268,2017-10-09,Texas,Houston,3352 Old Spanish Trail,0,5,0,0,0
956942,2017-10-10,California,San Francisco,25th St and Treat Ave,0,4,0,0,0
956990,2017-10-10,California,Long Beach,1601 E Anaheim St,2,2,0,0,2
957562,2017-10-11,Ohio,Pedro,15497 SR 93,4,0,0,0,1
957980,2017-10-12,California,Aliso Viejo,6 Asbury Ct,2,2,0,0,1
960036,2017-10-15,Texas,Houston,6233 Gulfton St,2,2,0,0,0
959126,2017-10-15,Arizona,Phoenix,107th Ave and Camelback Rd,1,3,0,0,0
962623,2017-10-16,Mississippi,Meridian,6010 5th St,1,3,0,0,2
962155,2017-10-17,New York,Brooklyn,181 Martense St,0,4,0,0,0
962359,2017-10-18,Maryland,Edgewood,2111 Emmorton Park Rd,3,3,0,0,1
965251,2017-10-21,Pennsylvania,Chester,1200 block of W Carlas Ln,0,4,0,0,0
